customer_id,became_member_on,gender,age,income
b36aea09d8cc4dc5929f0c97163ee56c,20171008,M,26,31000
3a688a86648b4d30826d23c53006eb42,20150915,M,22,41000
10ba891b9e464523b07bef8eceba125c,20151220,F,65,114000
cec6747153ef43048faad0841b62a9bb,20150125,M,50,82000
b13e032db2984d0a9e77e55cfa430205,20180127,M,71,64000
4415e9934c0e4f029be35752cbf17cd4,20180619,M,39,63000
2c4fb0413a3f414bbaf0c6738b99a4de,20160228,F,40,42000
2b783424dd2e471a95c062b826c0c473,20170601,F,60,96000
cb8291d29fcd482b8793aa18c970a71b,20150316,M,71,31000
8c7a45fe318b45b4a9307af34d1bd022,20180511,M,46,65000
9b6d460b5d0346f4aa64be7e6d713ce3,20151207,M,59,110000
9bdb9d94f1e5470bbba85b8bc39536d0,20150202,F,72,55000
9a4d52645ef04c3f8b171b7886dde619,20170916,M,53,33000
558dc65c7aa747deabd4faa52db7b002,20170225,M,73,66000
d83cd73288d34f7d894d1d4ce23dd3a5,20140225,M,23,39000
837a4b11ae21474d9e9da767de98616a,20180224,F,64,60000
e257f28d61934202a370dd6ac33f855f,20180501,F,56,47000
0118fbb66dd2443a9dd407d2c99a7672,20170821,M,57,55000
0934678d34c54056b8fb1203d8bad8ab,20171105,M,64,55000
2da420b2fc494ad8b15dd1252b4731be,20180512,F,39,37000
6747faa91f384df58721b0f942a1f76c,20170628,F,79,105000
4b31e509bb5c400b9047c2c42035c0b6,20161011,F,76,47000
b912b714bf5e40609f6ff25a9a542a9c,20180508,M,22,56000
bd82f4a7cc964f6c9645e911e794dc86,20171224,M,39,37000
1770fd147f2342b8b647ef5f42141fc9,20180413,F,55,54000
9726361a96044280a16ee85ec75d6ef1,20160119,M,28,37000
7406d9710fe84954a89246bf5e8dc409,20180119,M,51,84000
828dac4565f347c08ec68791043a536c,20160109,M,41,77000
3573e62539284ca6b4a68ba723613523,20170629,M,74,80000
31e915c24163436790b97c1d45b545f6,20171224,M,35,60000
272dc7a93ed646f1ac585836e869ed02,20171025,M,57,97000
84615238da124844bef52a983d1a2ec3,20171211,O,68,43000
9d73282e268c4b2c9ac4e1921011b87c,20151007,M,79,66000
f86af496c16140a5a9e4fbe605a27bb5,20170828,F,62,97000
e8c336eb5d804723bae01588c126b222,20170224,F,68,93000
5e0cac0673884c67b9eec062a30473f3,20170909,F,39,32000
b3c810356ef94102830be7e11cbb2861,20141111,,118,
f25c057a1550460ebdc6c60d71f52638,20161216,,118,
ff71a5ae9c964d4195f69d15cd2aceeb,20170928,,118,
e8d3940d5ad448d9911b28aae5e31536,20180116,M,44,89000
683cc3d7e6974945ae2b60244d3c3b80,20140131,M,63,68000
a832f09d7a934f1d806596b3ab1c8d09,20180212,M,56,87000
871f839ad65c4bb9bfd6ed4baf7b4193,20170329,F,41,33000
52154874678e4232850ccddb5d7f008c,20151106,M,56,79000
9a6c9d73cc284fa98a1330a5a0bde1b3,20180125,M,66,56000
37aafe9fc59444e3b10a36ad9e6eb406,20180326,M,82,81000
2a1cb179fd8f4dc8b44949eeced7d7b1,20160407,F,44,64000
bb78f4ec254e4eea8c31c85fa08e6ecb,20160528,M,36,56000
e5f9bc8122ad4676a7dfbd6cb003878d,20130929,M,67,35000
14aec0282fa74553920a36eecf20a478,20170806,M,55,58000
09dc6bc32ad74886b405dc2f455ddb4e,20170220,F,58,81000
c63334d18bcd46568118300b1aa97df7,20171214,F,82,82000
9c2ff857fe4a482f9ef6cbab6bd551c2,20171025,M,25,34000
cd0f84578949465d8eada90884f8f05f,20171031,F,75,64000
1d8a7055b6fd48b49c47693770a2fdd1,20130822,M,53,74000
0bdd63f5331b4c7eb571a9cbecfb4fb7,20171215,M,37,49000
358dd6e10a994567ab25da15b9e5529e,20160807,M,67,57000
535b7a61cbaf44b18057a564ea3fa32b,20160830,F,26,44000
a9c7d1360f714c21be1ebed72921a6ac,20180502,F,65,72000
d42b3ac8b2b8478da12ac86e708d784a,20171127,M,67,51000
d0d5466a6c6f4f5782d6b8f2542a84f8,20180427,F,23,73000
24f13b017f21418db21e379166c00023,20160924,,118,
e1ee728691cd4b26a1e51502209903a9,20180615,M,86,66000
e2ec0095691e46aabcb8c8a5b41fad15,20140515,M,48,66000
952f9040dd1c4c64a0a1ee4e42fe23eb,20160407,F,59,68000
08df8f2800684b3ba9e1e18d76ef51dd,20150922,M,64,80000
5f387e6735474f63af34bf59f73c5124,20160307,M,55,34000
1c963da68f7c42ab92d35c1f04e03181,20170221,F,88,80000
129e925ef10f4579a8d2517c13a1006e,20170301,,118,
5e6b3df1c36b4987a0707be5a5288ab2,20150130,F,64,60000
2db0f863824b49a599926b5a8b24cdf9,20171002,M,64,98000
e916f2c6501b48e5889eba155b338b47,20171011,F,80,31000
143c28deab3f41f1ae3aa9a6670877b0,20150930,M,77,81000
dd43726df73848b28c08ba555b8057e9,20171129,,118,
1b729c9d38354eb98fe9eff5458d9abd,20180519,,118,
5ad8ccb7be774a8cb4a08371147b2cde,20180325,M,32,32000
a4b31623ede94b5e9a945a2c1264b30d,20171013,F,52,73000
4869681400d94bfabe9d3923cc251b26,20151205,M,61,31000
2ad0a53e743d4aa19cca32b3a1651019,20160103,M,57,83000
89d20421f3154a00b4c45abbdb33e309,20160324,,118,
af5006474eed41038fd53ad352e98f5b,20161215,M,76,54000
14d2c0a1d5bb4ffa87ad74b5c41189a9,20180531,M,57,42000
626c385a5ea447c9b921c35fcec21a9c,20180705,M,20,72000
7289d4edea3843f28c2ceeddcff360d2,20171010,M,69,67000
31f3eb29ed064366bff38292d1629190,20180605,F,78,73000
303466174d714fa3b39704f93ae3f155,20180125,M,63,51000
a2e434e61a6644d2b3dff095c867908e,20150828,,118,
1aed24d32a26468c896d4bba06e62768,20161117,O,39,89000
ba6acc5c02514f74a5838f92f70a9684,20160401,F,43,58000
3cf6c70acf1f4035bd7aa8d272655a94,20180605,M,20,39000
8b15b7b0e20a4ee7b6c0104a4347056b,20170728,M,40,61000
00b3400e4ff64ee68ce9ada1d0c222f0,20160825,M,62,80000
7594bc509b914aa19f35ed3fbf7b0c81,20180106,M,57,66000
32d10ac327d341989541e004215cf8b8,20170408,F,50,107000
3ba4e03ddb1f4a12af4da9942b563df2,20180624,F,54,79000
251fa816e9b84da585d07025ee0388ce,20151012,,118,
fe66b9029bf34fdbae7b4158b9e01bb7,20161106,M,45,52000
f035bb00515c408cbe7abfd7f70f8620,20150216,M,32,38000
d49af5885cad4f6d89bb9c2ad1d85997,20180325,M,54,36000
e898f8d0cc514692aee817765d1584e9,20171121,M,45,32000
839649618a584369a51d594acbd1e80d,20180419,M,62,116000
1303cccd542e4e63af9e04f2587e6261,20160817,,118,
cc4e9e91ab4f4964a34882c87b68d632,20160608,M,61,36000
8d0f347ee84540b990fe6a1375296d0e,20180206,M,68,95000
d242fd73828b476eb961b9c75c53b327,20161023,F,44,53000
90cae853cfaa4f42b5e397d518d7073f,20150905,M,66,39000
fe8f36c2ab3f41a4bcb662fe2d3b208d,20170621,F,65,70000
29164c64f2134a9c929075ff3340662a,20180708,M,58,41000
b32ff257e4fc4fda88140a74b68850b1,20170502,,118,
d9e5e0c806da46268f0a1905c6e212c2,20140920,M,55,65000
b3605dd45a6d46bc8439e79c028bde4c,20170306,M,58,42000
ad9c1730a8124d3dbb40e9aa5d98c608,20140725,M,51,39000
abb51bfc362344dfb1b1ad7eb8df1ca1,20180614,F,56,40000
e41a323b03a0496bac531c1ca62cd0a5,20180125,,118,
0c4469885bf54976a3a595ec6acc3847,20160819,F,21,45000
e6ed082e2f7a4f9f94466b7fdb560f05,20160118,F,65,74000
6e1d4ac6dc3d4a9788b1b82ea4ae6ebf,20151006,,118,
61a2713a058b4ee782d1fbeced01b400,20170702,,118,
6377c06cd63b404b92a831d2ebf8e541,20170801,F,40,61000
68f42565785b4e23aac93af7759bd0dd,20180317,M,29,61000
b50b135eb4c04dd9ad7f64d50f5c8855,20170910,M,68,31000
fa603420f0dd429fbf70a38a26e67c9f,20171007,M,29,45000
7ae5c11ed91f401faac9d8817f456994,20151222,F,27,65000
976b4e8c34884e0bb9af62e5952299af,20171226,M,18,43000
1c8cf4af93464dcaa971cfcffc2cc1e5,20170725,M,73,97000
a556e874244e4abc84a2e032a73cf3ad,20180708,M,42,47000
8aef76b765204f9ab1b63d601dd8be63,20180716,F,56,52000
205d1ace508649fab7429043d9203f6b,20161021,,118,
918f1648bd1741dcaecafa7e30c0920a,20180317,,118,
dfb71ecf2c814db09d3a0d051fc79b43,20170313,M,67,71000
dce09fd909a6454d8da76acab4b4f06f,20170904,M,60,52000
7a57aafe16ed4462a2d388277719ffd2,20151104,F,57,75000
61dbd2514d7947f8be212794e4dd56ed,20160215,F,91,74000
03bbce97de8240359c2706a4c9f537f2,20161019,M,56,52000
a43342085d674672b26ddd5331f47c17,20171030,F,64,73000
54d488ee95fb4674b38fcc647ea040e7,20160301,,118,
20b3452f733e43c39e6775b07bc270e7,20171025,M,55,45000
d1c50a0b12b84565a5182ee69f6c773e,20180725,M,95,51000
daeccc82b26348ddbffcc3a775b7465f,20171207,,118,
a5de55851a684b2f8b31a7d9043f0210,20180228,F,53,72000
b70b0887302244668cf688e017a3537b,20140811,M,26,45000
5063e84165654c068290aa0ec015e219,20170901,M,48,47000
dacb3543b4514f6f80e81e0e6cfddda5,20171215,M,71,68000
72a6a2e611c04533bec280d3700fbf3d,20170406,M,53,118000
89d8a13cb46b40c59407f5c02b1a8696,20171105,M,53,74000
a06a9b36471a41a68ee7ca8f90294f5c,20171123,M,67,53000
e6de965c34634eddb597c630f89ce73c,20180603,F,72,56000
763c4dff89034d43a12a6181f1545c5e,20171027,,118,
bd06525874e148689e502cda5623b25e,20160326,M,35,66000
83c2f8b74eb94d3aa06be3beb1b3a2fd,20150216,M,48,43000
1845602260c648c8a308952233f249a1,20180626,M,54,82000
573be1fbaa5c459a9644e10e1ebb07a0,20170620,M,45,63000
6e63df67194c449d8e5aacebc45db63c,20180214,M,61,37000
03b810ec338c4a85b063449f40c7b9cc,20180214,M,81,63000
864162f4e89942f6a1391ac5f2142fc3,20170730,F,47,70000
14beaba5927246a8891d3c74257a9a99,20171212,M,71,74000
054a387e28fb4939abfe484ea801ff3f,20160507,F,64,61000
8d293088253944ff88226578923f418d,20180124,M,62,85000
c5f6cfb26f7e405f8403da6575eceadd,20171219,F,37,46000
eb4d5a6585a0427aafdaab2e6f2c4584,20170419,F,68,42000
42f35f86d08c45b39814fb3e4dbe8c07,20171122,M,31,63000
083d316ee57640689731e5e7be9d5c20,20171126,M,58,55000
f0682c70915343d2a721134720c52bd3,20170510,M,74,96000
e1fe3afc4d4d4f9d848f69ae429ed728,20150915,M,64,70000
4fb65757dc0c48e19008422711af52ba,20180112,M,70,99000
0f12659af9ed4251a2b4c8ade57133f2,20160715,,118,
7784652beb5d4a26955c561b63f3099b,20151029,F,52,85000
2989ffb9c4d0431b8c7f21368b21f804,20160512,M,25,47000
ba03c35a917c4b4b9a04b77bcde7d330,20171114,M,55,81000
7020bdbf369b49469b7f4959de1cca35,20180717,M,51,56000
8f9b3a14beef4771a37fc05f1d7574d1,20150530,M,38,37000
befe1ffdb78b4e43b7bad2bc8efc284a,20180509,M,52,75000
efc335a156ca4d6c9338938270b21f58,20170926,F,29,31000
8c3e347b4de941299355cded147c541c,20160214,F,63,71000
ec58b08e4c184bbca848bfc48d56b0a9,20160620,F,78,112000
67b3dd9298174ec5bcbe56f30b31a34e,20170226,F,85,112000
b1d541fa105e4b6f8f6c6a14831e938f,20171108,M,51,58000
ce17a75119064a1ebd8b057478f78860,20161025,F,92,41000
5956b48eb2dc4f3f9ee56615a2c1e3c0,20160915,F,56,108000
08b352c3e09a42e1900892a317f2b84e,20171111,F,59,81000
c218177304b94ff0a0953f3ce9867870,20180609,M,67,113000
0f6d41cb9bd144e3b091286856d12f5c,20180427,,118,
ef8f68ebd37f4560ae141cb13317ef06,20170802,F,33,40000
6bb9186fb03e4d99a4c7f10ce849c65b,20180405,M,33,37000
084c6cf4cd3a46a288e55ab2213e644c,20170925,M,52,34000
ba95c8b450ba4740bd815048c5045307,20170803,O,55,33000
97c1300e59de49a499cf33f476be1fb0,20180223,F,27,36000
371942bd84494c0380b8ce6afc99031e,20170628,M,24,60000
625d12f6c0ff481ca23ebefddd0e8d0a,20171223,F,19,41000
416e2f362d2b413189449e062dc9a301,20151121,,118,
dea73e22426d4cabb8e8b11c1459b692,20151127,F,53,66000
dfacd75fc3a24b459069e1fe92083640,20140402,M,32,68000
c75d84de729c431ea43a654f5dc3e85a,20170617,F,57,75000
8f4981a5cfb1444c97a0a77af1188144,20140424,M,64,80000
465cb36be7564b2898ebee8f54aff24d,20130819,F,83,51000
b612b3c9e4474994a1be321b637cf773,20140126,M,80,89000
f840b1e8ba924087890c36175448fddb,20170730,M,50,59000
c72ba22360484ab3b29e7a8620b86fdb,20160320,M,70,37000
8828821b64b24731a6da16806b3f50c5,20180506,F,48,41000
90e9f6de2d6f4830b544b4524a509f84,20151014,F,71,31000
0d0c8b66f0954686ad82e5eb8a61baf6,20170607,M,78,50000
a006a78a45ae4bc8bd4e6ce4d60db0c1,20180130,M,55,67000
4e3cfb3b10cb4832b72871f60c0630d0,20180104,F,29,43000
4828b93dd6dd44eb9ec8417f0564a9b9,20170822,,118,
b22c0e74398046bd94c404285b01cd16,20180112,F,80,73000
fa513c65040e4cfdb473a1ee7e7a3be7,20160921,F,73,57000
a4cc155f15504d45a362713910b543e3,20160516,F,43,66000
f7e4e1ccb570482b8c2eed7622663ad2,20180222,M,31,38000
9dd3408e5f3c4deb889595d094d54657,20180621,,118,
08a2693d053b4a18ac8276fdf1b396c7,20171009,F,70,42000
016086228d58476599d0b47881c25509,20171014,F,84,74000
75c1b4d22fd24b35b2f0a52fd8ff1735,20160831,,118,
d32aa738e03f44feac7ec3db9ec12baa,20180723,,118,
ad635bcaa37140619ac0bf4149a1a713,20180620,M,44,58000
269e263fa25e433d81cfa2d8feacf2db,20180705,,118,
ca265792e65949d79b2b0e91bdd31c57,20170722,F,34,37000
c43f330f01334c58ae58d2ace626d305,20170930,F,61,64000
c05565aaf54f453589d27fe967a05499,20160806,F,84,62000
d27b2ed395fc4f1d814de65eb0815c95,20150829,F,87,86000
0cdc033bb1f44552a01956cbe57a43a6,20171103,F,40,53000
fc804c90fc79418180ead4b5b212d927,20151006,F,41,39000
7fcd4abb32c04fda8f47cea49680195f,20170318,F,53,71000
dfc3b4af2bd94ef3b32e09517a657db5,20161004,,118,
f891cadf773f4be896c7b65589491ad2,20171206,,118,
0976fd3ecfb84e1ca92d90b6adc2001c,20171123,M,51,41000
5ccd41b525974b16aa806a4cb96f66f8,20150716,M,53,50000
a8bd68eab90145c3b727358381988285,20151216,F,74,94000
100c2a889ba6424f9237fbfe0347c526,20171222,M,27,73000
f490559d2e3d45be94bd05cbe025c721,20160623,F,21,44000
9d6ba3960ad14a8ca4dc78626143d119,20160717,M,37,72000
05b1e22c61c849c4bddd497795f2ac37,20160618,M,57,111000
0580b842b328497ea4bd463af56c17e2,20171029,F,65,120000
ef0e2201ac374894a5e00336e52aea1e,20160909,O,89,81000
ddaf47394a574113b4ddf5b324ef9673,20171124,M,79,39000
ecc6f1cbb1ed41069d5d60461577250e,20161107,F,37,52000
7ce198d5265d469c9425cc91320e431b,20180223,M,51,43000
fe97ae4e27154d1aad39ceab8c25c9ed,20180115,M,40,41000
9ed5228b75954aa495605ec2a505a598,20171209,M,60,100000
f86637beefb14808bc830ac1443a09e9,20180126,F,27,62000
d802e00ce8d148e48aa4438732de04e7,20180122,M,43,72000
4d0142b1561949a289acbcf0245cbbc6,20161117,M,53,49000
e4f9dd315ac04e118660988452414272,20170123,M,33,50000
6b01eb4a81834a829cc5f8d031920642,20180326,M,36,60000
7b68d6af2973442584f5ac4e116ab369,20170715,F,66,74000
f1f01be4e2344bf08b7f488c115ad374,20180726,M,85,45000
397e33ebb12e4a3aa1e8ec840c84d104,20170501,M,23,36000
4a9bc1f40ff94099b16b010c4ba12ef3,20170830,F,81,36000
388d3a387a714cbb91d87aa41a52fd3b,20180127,M,75,42000
5cb65af515664bb0b39cdaa089244dc7,20160502,M,59,98000
b401089876624ff98e3afa052861ff2a,20160709,F,72,87000
eadded7715674f5baf27721e68c930e6,20170507,F,54,86000
0092a132ead946ceb30d11a1ed513d20,20180502,,118,
2f3f59d11c714c678173aeca762e5a9b,20170929,M,58,82000
da7b78b3a6274912a30a86473462ae3f,20170312,F,52,88000
2e792741fcd548889f45c3399a1d6f69,20170806,F,48,93000
4e44a658d07f417dbba5ce73b6496194,20160808,F,61,105000
ea243636e09a49e3bbb2131f543473de,20160331,F,89,82000
10866c6b50f8488c90749df891cc31ef,20160125,F,72,72000
3ba7c14d1f9141ff92444054bd3fe79b,20180625,F,67,74000
4c47f03256264fce9077667148dfcac4,20141229,M,67,64000
bfb6f6f9544d4524be61925c58bac55d,20180522,M,42,42000
39744f47a979429e9b2dd5d3aace439b,20151227,F,81,89000
bf1b561379e04f6cb6c21901805c3c95,20170425,M,91,59000
cec067fa177d430ebb43dd6a179ab987,20160411,F,59,74000
3478c81d15234db3b702cefcf7c4afbe,20170222,M,67,71000
5aeebe01099043cc9c6da51d9148b8bb,20170617,,118,
67107ab1953649f98cea6977b6018707,20180302,M,74,43000
bfce6d50205a4f6982d87ce80e5d5356,20151216,F,53,76000
20476d940d3a4ac5ab495104ba9b7dd1,20170624,M,53,80000
0e7642435a514809ab74563c86245c61,20180416,F,80,105000
a876a62f41174da5a4694db91b14cba4,20180315,M,53,54000
716a4a753ef345beaf8d57e266b930bd,20180411,F,76,52000
c49aba348fc64cbab46a6226c6f311aa,20180324,M,71,50000
9289e65861794b46976c13aa27fdf762,20171102,F,75,89000
21c16cf0c293423ca08647079f1783c7,20151026,M,51,66000
51c72503a69b4e469c61a3823dd12f16,20171025,M,88,49000
0707c762ab764cb2a29fec7f1cb798ba,20180423,M,37,97000
a568a22db3824c738b264f011b7390f4,20171207,M,47,43000
46475307923d4193af6e22bf9cba1a06,20180116,M,57,62000
386c579db7b84dc1ae1ffd88e2f94097,20180219,M,19,74000
6669e4f5e2904f19b091c3792a6187d8,20171110,M,85,79000
83e65dfdda80471991a6f1fa12c76b19,20180622,M,90,108000
48f2a019ef4940b1863ca3d5967f2944,20160813,F,57,40000
1b23e716c7ce45e38ffc2abd3e335028,20140527,M,49,71000
bec23f8eb6d842b0b1024967ea3c5cc4,20170921,M,70,42000
4aad295cdf4d4c129fe89678f5a860a6,20170407,M,70,48000
90406ad6c3514a198837be67b6b59cee,20180318,M,35,42000
d825b707198046e39baa4fdcfa11d621,20180423,M,61,73000
5312d41f8b894531863a6b507786d802,20180208,M,43,36000
6bd1af2841a6412ebce35605cc4c394b,20150914,M,18,60000
121640db35dc4acb805382c52875321d,20160412,F,52,114000
e9efde502cd0478caab475dfece7d412,20170916,M,67,37000
38902dbf3ce14a44bb03384e21ca32e8,20160706,,118,
f1feb0f84eb64f5a92cea6b0b90fbe72,20151208,M,59,48000
d5891ad73bd8469085d81282d062aea7,20171014,,118,
3e641280c5314650bf65285d7054c074,20161024,F,84,64000
34ac11b8099c4b248979bae48616b3c2,20170607,M,57,47000
6b5014d5e4ae40299b6da3be06b361fb,20180329,F,58,60000
be630b1393a744798b87e3ef23f46aed,20160127,M,65,34000
2c2a1a03e7bf49febd39594ce9eb08bb,20171025,M,94,110000
ed8997acdfb743058eac25c251c50da0,20160503,M,39,44000
e106cd15296f4145841fdaecde67521b,20180628,M,48,40000
ec80a606102e4df891ce8b1c5b168112,20180401,,118,
3bac1d9011f041f299f828a72b16a16a,20151002,M,48,31000
f924927e7f844ecebf87eef93f4d2688,20160529,M,47,93000
09f02acdfa6f44818fc46ecbbcb7356b,20180207,M,24,53000
6c3846ea64974f65bfa6611706e769a5,20171008,M,53,46000
a80ec6cf5dd14b6a9c799cb646171c8b,20150224,M,40,91000
8c93308bc4a243ba83f8294407894d69,20180411,M,18,55000
187ebc42824943319ad8ba9de644106e,20161105,F,67,91000
4496e29ba0e54152a44eff6fde4949f7,20180125,M,64,95000
86a6e833386742f48b1e0c2bca561568,20140419,M,63,51000
c13f77ec3e424cdb8b2ed578bdd9ac0c,20180504,M,48,77000
80ecc904eba4456483aee9913250cba6,20170817,F,50,65000
c09a8bb359264d9e8e9a44a1b5064d1c,20180115,M,56,76000
f0a3a3c05e3c4e2e84929a49a6b5488c,20170705,M,18,54000
2297b19f7fdb4ca3bcb1cbf74209b77b,20160403,F,31,60000
da33b9ed8f22454fbd08b8915cdb777f,20180101,F,41,37000
8f4a3a857dd044f3add94a814cf357e8,20180301,M,59,94000
d030bccce03a4901a889b54f5930d938,20160603,M,53,55000
f66fac9c993d4717802a635c7a34a852,20171203,M,20,67000
c727acd4213244859275ab026335ebdd,20180329,F,75,66000
50a2c5e0f8b4414fa10bd868b0af5492,20160303,F,32,48000
4272f84fac8744f39cca36e2b957926b,20170317,M,28,38000
5ed6fe9d9589427e8838b278d61732fe,20130908,M,44,59000
f576d42b70784e4e874328ec40f16d5b,20151024,M,48,93000
33bdcb9aa1fe4ed4a181b9e028ef1245,20151109,O,66,70000
c014dcf29fb54b12a509e0fa0506520c,20180422,M,58,40000
ab504c25caac4c1c9814e71e91042fd2,20150824,F,50,84000
7eaf65e6d9f644f097356e6641499f1d,20150927,,118,
b6bdd78faf3047d6a2799edd14f39152,20171214,M,56,76000
21da6ca3b11e4949b917f750cc886c63,20180405,M,23,37000
ab5507aac2594b288382b7745a619819,20130921,M,46,56000
5492e7c1b49e421a85fef5b4b23c1487,20160813,F,65,84000
2f386a964e3249448cc16cf9dfcd6f65,20140629,O,53,70000
d3c24fa42d0947a4be104283c35a7983,20150803,F,87,61000
e364461c0deb48ed871b1784ea1174d7,20170615,M,47,75000
4bed8f61e4124992bbdcb03778839986,20160529,F,65,73000
3a17105cc12e4fc9aabc7c324835ba9c,20170702,M,53,56000
e0d0425503774a8290d0703ed3f37bbf,20180617,F,57,115000
b1ba950321fc4168a766afefe99bc675,20180228,F,93,38000
74f83b0e94cf4af1bc5f09d98fdf8e3e,20171223,F,58,92000
4c1cf47e14104d4295f59db8621f8539,20130829,M,70,92000
ad1560b2fee0449e8e7786e71de5ef81,20171212,F,81,69000
a118079090144aec9dd4ddb957a5ede5,20180622,M,63,117000
e943d191bfc44591a7bad20cc1548190,20160623,M,32,31000
dabfb91545a94568b54ed3a4be5964c1,20150916,F,66,88000
cdfb082c11f84719aeb7c65586bf5085,20160314,,118,
400b14d6db8e419fb7e9b8ee738dab3e,20170830,M,27,31000
0758cd8721ca4bb88a32162e244d715f,20170402,F,22,53000
3b465313341d480aa62faf5fd520ae30,20180612,,118,
fb069eb2673b44d98520951eddda77e1,20180226,M,53,50000
203ab9102e074287ada8046058bc6114,20180318,F,45,48000
3a506f9fe2c04048829ef0fc3fa49cc8,20170420,M,32,45000
38d65f5c05444db5a04a90fd5330e40e,20180522,M,24,56000
8acf438172ca4227a316f54b8f4d5477,20160310,M,59,60000
e4e8d867b1b8442d9a3f08929699ae50,20170813,M,42,50000
34f83b5c0b134f59bdbd1871c960a8ab,20140705,M,59,40000
2bb22e7931aa49ebabff26b9cbc6260a,20180119,M,29,45000
a14393c10e5944cda2488c029c82e662,20180629,M,44,54000
262f64385fbf4b1081b62fcc19e74982,20140617,F,59,55000
2980c5c014da4c8eaab2e80092278eda,20170303,M,75,110000
fe51bd04595c4b94a1f6e756c3f2d427,20171004,M,43,47000
ba1ae0413fee458f99c7f5cc13e99021,20180116,M,34,50000
2e95b8880d164ad3bc92102b57ccfd3e,20170718,M,60,83000
f1e6602cc124490b93a60bb7f5550fd9,20180601,M,69,54000
a79cddbd5cbb42cc9d68ff804942ddda,20180116,M,54,55000
0feae7e549c7437e9f8d8dfb65423fc6,20170315,F,60,86000
ac04305b540c492ea789ca904a0a63d6,20131026,M,33,74000
1072640954974f2a9b4aff013d6c827f,20171026,F,52,58000
382199dc87f34bb2b01b2d3deea9d9b3,20171112,M,74,89000
60ae06998f034851b0c571f8fb4e1165,20171217,M,55,62000
9a8a361aed934601999cd5500be11805,20171212,M,59,32000
0809ff2ff8fe461ea8996377a7abd46d,20180109,M,58,76000
b86ff24831f54f3cbbcd605f763abbe8,20180429,F,66,46000
17a83b17fa7b4293989b830cfa30546a,20171121,M,29,38000
2c5210dd46944160a6dec652f8a1b771,20160817,M,45,53000
295b2fae25c2477bba8d22d6e41ede2d,20180120,M,49,51000
6474c222349f46b59cdbcd273b335dd8,20160502,M,58,110000
1502afeb47294f6c912e1449f6cf83ff,20170729,F,44,47000
cef16ae4af0347b0970481285954a0b1,20180314,F,67,95000
d4f2dbe7aeec4ec980b7622d9946e486,20150927,,118,
e15d54f8aaab498fa20d77365b91061f,20150827,,118,
1738163ca571451b9ea0cd9df19f2a6f,20180212,M,58,89000
4e5c30a071914472b24cbdf7c0d4f609,20180306,F,73,60000
9a2c1fcc65814401a845b9b82de26d97,20180611,M,55,54000
5c308710330a4fc8a84dca08487ca477,20160721,,118,
b6d81016825f4ee99f3a5f173b2bdb93,20180701,F,66,95000
0f1fe763ba994fe2b415920a6410507e,20170922,,118,
ab8d4ddad94e463f98c1d560ee9217a7,20180226,F,75,31000
29d30b36b320430f9a00ceee99b7a5d2,20180406,M,44,37000
b5b17db2d0af49fe89abfd7076b605a8,20170226,M,58,39000
7718656997f3453db0f5aeca9cd35240,20180501,F,73,65000
8ed64cd9600948b89eb41be4de183788,20160619,M,26,66000
7797083d5f114bdda43638d1ee927624,20180217,M,54,53000
8890c7a47a05491b8c1ec3c0ce573f5c,20180414,F,60,64000
c734447971204c58bd2b0933dd22638d,20171119,F,28,66000
b0e1e5e1a2034340b635ec9f9931fe92,20161129,F,72,115000
cfc5e35889504c0c80b70364b6a52b55,20130809,M,53,67000
64cba5150cd048fcaf8c7221a91b33d8,20171105,,118,
a5db8bfaf48043e988949acadbc5b18e,20180113,F,79,96000
2b2de48725e74246ad75278d604c9908,20180529,,118,
8e40bd9c75914bd6ab7a10d9d7eea254,20150617,M,67,71000
1892a57537ef4d90b83e9c1c0fdc9341,20180511,M,54,60000
6a3c9777a6fe4dcd8271eb0a67c8b533,20150806,F,64,66000
dcb02091ffbd4d6ab1375ee64a8b180b,20151003,F,94,84000
3afdcadc6c364dbd93a68d29b6abbcb8,20160117,,118,
33e0c7e2ff0743d99192c9b2fce01f6b,20171128,F,59,52000
b9dd94b4eeac44c2b7e3127256772052,20180105,F,83,99000
8d49501a3a90477da47e6633109bf8f9,20150905,F,59,52000
baefe3a7a1f74e91b9b1963ccc011ad6,20180726,F,78,55000
d107e23e47d64da996d518e10c84a288,20151022,F,67,60000
2a4d94828f484c368909d5c799123758,20160805,F,54,50000
6a8e49db5013461e80bc476507b75dd9,20160321,M,49,32000
0cbc5b2f775f4ae69b79196ec2ee061e,20170723,O,59,40000
6e7a3b3499324084b562ca674d681f81,20171015,M,48,36000
6cd6ccd7be2f42508bb37ba08e798aa3,20180519,,118,
c5ad0da65bed4e5892c2b9eabd94364e,20180607,M,31,67000
b1328662a0944c01945de75da6b0c060,20151001,M,66,50000
005500a7188546ff8a767329a2f7c76a,20171209,M,56,47000
b9f3080f81a7412798a964cbacc02f28,20161014,M,56,70000
5d413da3f98b48a68dd3e8f2c61f85ad,20180103,M,31,32000
e8b1e52456bf44a29f67a21fd02e6ebf,20180125,M,39,55000
15d02d3266d14a3ea21b016fc045726d,20160529,M,55,55000
63eaa9228f4f43768943df0ba2b1428c,20150724,F,55,57000
a60741d3abb742d89fdd5e0ab047ef00,20151024,F,64,95000
be58577349304b8e9fac36f778dc8c0a,20161227,F,62,91000
12a3b3c97bbf403da5e61b3dfb77cc74,20150924,F,45,53000
